User,Activity,Timeframe,X axis,Y axis,Z axis
1,p_stand,28.427,0.926,-0.308,0.104
1,p_stand,28.477048,0.894,-0.312,0.092
1,p_stand,28.526904,0.93,-0.306,0.104
1,p_stand,28.576952,0.926,-0.314,0.108
1,p_stand,28.627,0.928,-0.314,0.096
1,p_stand,28.677048,0.946,-0.304,0.084
1,p_stand,28.727904,0.926,-0.308,0.096
1,p_stand,28.777952,0.918,-0.304,0.094
1,p_stand,28.828,0.898,-0.308,0.08
1,p_stand,28.878048,0.934,-0.312,0.098
1,p_stand,28.927904,0.93,-0.32,0.098
1,p_stand,28.977952,0.928,-0.292,0.092
1,p_stand,29.028,0.942,-0.318,0.092
1,p_stand,29.078048,0.934,-0.292,0.086
1,p_stand,29.127904,0.944,-0.302,0.086
1,p_stand,29.177952,0.94,-0.296,0.098
1,p_stand,29.228,0.924,-0.306,0.092
1,p_stand,29.278048,0.942,-0.304,0.096
1,p_stand,29.327904,0.93,-0.31,0.102
1,p_stand,29.377952,0.936,-0.288,0.102
1,p_stand,29.428,0.936,-0.298,0.092
1,p_stand,29.478048,0.936,-0.302,0.102
1,p_stand,29.527904,0.934,-0.304,0.098
1,p_stand,29.577952,0.936,-0.306,0.088
1,p_stand,29.628,0.892,-0.296,0.07
1,p_stand,29.678048,0.94,-0.302,0.088
1,p_stand,29.727904,0.934,-0.298,0.102
1,p_stand,29.777952,0.952,-0.286,0.108
1,p_stand,29.828,0.944,-0.304,0.11
1,p_stand,29.878048,0.928,-0.29,0.124
1,p_stand,29.928904,0.942,-0.298,0.126
1,p_stand,29.978952,0.952,-0.322,0.142
1,p_stand,30.029,0.944,-0.32,0.136
1,p_stand,30.079048,0.94,-0.32,0.14
1,p_stand,30.128904,0.852,-0.272,0.128
1,p_stand,30.178952,0.844,-0.288,0.092
1,p_stand,30.229,1.008,-0.338,0.03
1,p_stand,30.279048,1.038,-0.296,0.008
1,p_stand,30.328904,0.886,-0.318,0.044
1,p_stand,30.378952,0.816,-0.314,0.066
1,p_stand,30.429,0.898,-0.318,0.066
1,p_stand,30.479048,0.918,-0.276,0.056
1,p_stand,30.528904,0.95,-0.3,0.076
1,p_stand,30.578952,0.956,-0.304,0.06
1,p_stand,30.629,0.978,-0.346,0.1
1,p_stand,30.679048,0.96,-0.352,0.078
1,p_stand,30.728904,1.03,-0.354,0.07
1,,30.778952,1.118,-0.328,0.076
1,a_walk,30.829,1.184,-0.328,0.076
1,a_walk,30.879048,0.928,-0.336,0.16
1,a_walk,30.929904,0.78,-0.266,0.198
1,a_walk,30.979952,0.872,-0.178,0.198
1,a_walk,31.03,0.968,-0.228,0.236
1,a_walk,31.080048,0.926,-0.232,0.24
1,a_walk,31.129904,0.83,-0.2,0.262
1,a_walk,31.179952,0.808,-0.186,0.246
1,a_walk,31.23,0.824,-0.264,0.206
1,a_walk,31.280048,0.816,-0.286,0.198
1,a_walk,31.329904,0.81,-0.32,0.192
1,a_walk,31.379952,1.004,-0.346,0.176
1,a_walk,31.43,1.102,-0.306,0.158
1,a_walk,31.480048,1.166,-0.306,0.132
1,a_walk,31.529904,1.382,-0.402,0.12
1,a_walk,31.579952,0.86,-0.306,0.182
1,a_walk,31.63,0.832,-0.398,0.198
1,a_walk,31.680048,0.92,-0.376,0.156
1,a_walk,31.729904,1.038,-0.208,0.144
1,a_walk,31.779952,0.888,-0.322,0.158
1,a_walk,31.83,0.914,-0.24,0.12
1,a_walk,31.880048,0.934,-0.25,0.12
1,a_walk,31.930904,0.926,-0.306,0.112
1,a_walk,31.980952,0.88,-0.402,0.14
1,a_walk,32.031,0.886,-0.43,0.142
1,a_walk,32.081048,0.892,-0.498,0.198
1,a_walk,32.130904,0.79,-0.554,0.24
1,a_walk,32.180952,0.984,-0.672,0.24
1,a_walk,32.231,0.796,-0.53,0.292
1,a_walk,32.281048,0.68,-0.746,0.352
1,a_walk,32.330904,0.806,-0.702,0.336
1,a_walk,32.380952,0.718,-0.57,0.328
1,a_walk,32.431,0.636,-0.658,0.36
1,a_walk,32.481048,0.542,-0.648,0.392
1,a_walk,32.530904,0.492,-0.75,0.44
1,a_walk,32.580952,0.422,-0.922,0.536
1,a_walk,32.631,0.344,-0.946,0.584
1,a_walk,32.681048,0.33,-1.05,0.624
1,a_walk,32.730904,0.36,-1.038,0.624
1,a_walk,32.780952,0.348,-1.178,0.582
1,a_walk,32.831,0.466,-1.136,0.574
1,a_walk,32.881048,0.262,-1.01,0.656
1,a_walk,32.931904,0.24,-0.97,0.624
1,a_walk,32.981952,0.254,-0.846,0.686
1,a_walk,33.032,0.166,-0.736,0.752
1,a_walk,33.082048,0.038,-0.658,0.812
1,a_walk,33.131904,-0.034,-0.538,0.808
1,a_walk,33.181952,-0.118,-0.398,0.876
1,a_walk,33.232,-0.144,-0.352,0.882
1,a_walk,33.282048,-0.17,-0.25,0.888
1,a_walk,33.331904,-0.178,-0.12,0.88
1,a_walk,33.381952,-0.232,0.014,0.962
1,a_walk,33.432,-0.226,0.012,0.952
1,a_walk,33.482048,-0.286,0.232,0.992
1,a_walk,33.531904,-0.36,0.31,1.052
1,a_walk,33.581952,-0.142,0.166,0.942
1,a_walk,33.632,-0.042,0.222,0.926
1,a_walk,33.682048,-0.098,0.142,0.854
1,a_walk,33.731904,-0.194,0.24,0.888
1,a_walk,33.781952,-0.28,0.246,0.908
1,a_walk,33.832,-0.314,0.174,0.848
1,a_walk,33.882048,-0.332,0.248,0.828
1,a_walk,33.932904,-0.41,0.214,0.78
1,a_walk,33.982952,-0.416,0.344,0.78
1,a_walk,34.033,-0.464,0.496,0.798
1,a_walk,34.083048,-0.436,0.454,0.8
1,a_walk,34.332904,-0.346,0.654,0.728
1,unknown,34.382952,-0.4,0.654,0.684
1,unknown,34.433,-0.37,0.822,0.608
1,p_stand,34.483048,-0.436,0.744,0.582
1,p_stand,34.532904,-0.442,0.824,0.588
1,p_stand,34.582952,-0.442,0.792,0.652
1,p_stand,34.633,-0.54,0.828,0.492
1,p_stand,34.683048,-0.506,0.488,0.55
1,p_stand,34.732904,-0.272,0.654,0.792
1,p_stand,34.782952,-0.36,0.344,0.998
1,p_stand,34.833,-0.08,-0.234,1.048
1,p_stand,34.883048,-0.074,-0.402,0.972
1,p_stand,34.932904,-0.264,-0.452,0.92
1,p_stand,34.982952,-0.392,-1.04,1.182
1,p_stand,35.033,-0.45,-1.01,0.704
1,p_stand,35.083048,-0.194,-0.36,0.542
1,p_stand,35.133904,-0.248,0.088,0.496
1,p_stand,35.183952,-0.25,-0.132,0.654
1,p_stand,35.234,-0.242,-0.014,0.654
1,p_stand,35.284048,-0.08,-0.264,1.056
1,p_stand,35.333904,-0.046,-0.5,1.222
1,p_stand,35.383952,-0.114,-0.746,1.336
1,p_stand,35.434,-0.16,-0.502,1.216
1,p_stand,35.484048,-0.242,-0.436,1.166
1,p_stand,35.533904,-0.168,-0.426,1.052
1,p_stand,35.583952,-0.112,-0.452,1.02
1,p_stand,35.634,-0.226,-0.682,0.91
1,p_stand,35.684048,-0.234,-0.576,0.836
1,p_stand,35.733904,-0.25,-0.516,0.734
1,p_stand,35.783952,-0.218,-0.674,0.784
1,p_stand,35.834,-0.2,-0.34,0.776
1,p_stand,35.884048,-0.228,-0.516,0.834
1,p_stand,35.933904,-0.21,-0.482,0.856
1,p_stand,35.983952,-0.186,-0.546,0.888
1,p_stand,36.034,-0.154,-0.484,0.904
1,p_stand,36.084048,-0.206,-0.522,0.944
1,p_stand,36.134904,-0.186,-0.658,0.944
1,p_stand,36.184952,-0.216,-0.642,0.926
1,p_stand,36.235,-0.202,-0.648,0.86
1,p_stand,36.285048,-0.242,-0.57,0.846
1,p_stand,36.334904,-0.258,-0.6,0.838
1,p_stand,36.384952,-0.242,-0.592,0.796
1,p_stand,36.435,-0.222,-0.354,0.952
1,p_stand,36.485048,-0.232,-0.544,0.862
1,p_stand,36.534904,-0.178,-0.874,0.614
1,p_stand,36.584952,-0.26,-1.07,0.56
1,p_stand,36.635,-0.252,-0.414,0.994
1,p_stand,36.685048,-0.25,-0.712,1.026
1,p_stand,36.734904,-0.432,-0.226,0.976
1,p_stand,36.784952,-0.706,-0.404,0.952
1,p_stand,36.835,-0.786,-0.03,0.838
1,p_stand,36.885048,-0.88,0.166,0.816
1,p_stand,36.934904,-0.68,0.08,0.624
1,p_stand,36.984952,-0.496,0.124,0.702
1,p_stand,37.035,-0.232,0.456,0.722
1,p_stand,37.085048,-0.296,0.094,0.834
1,p_stand,37.135904,-0.01,0.31,0.85
1,p_stand,37.185952,-0.218,-0.866,0.896
1,p_stand,37.236,-0.608,-0.936,0.688
1,p_stand,37.286048,-0.954,-0.788,0.608
1,p_stand,37.335904,-0.784,-0.366,0.798
1,p_stand,37.385952,-0.634,-0.196,0.672
1,p_stand,37.436,-0.208,0.096,0.844
1,p_stand,37.486048,-0.042,0.206,1.058
1,p_stand,37.535904,-0.136,0.488,1.234
1,p_stand,37.585952,0.708,1.694,1.506
1,p_stand,37.636,0.038,0.072,0.292
1,p_stand,37.686048,-1.05,0.45,0.758
1,p_stand,37.735904,-0.61,0.366,0.902
1,p_stand,37.785952,-0.74,0.304,0.712
1,p_stand,37.836,-0.666,0.302,0.526
1,p_stand,37.886048,-0.514,0.744,0.576
1,p_stand,37.935904,-0.544,0.622,0.718
1,p_stand,37.985952,-0.57,0.504,0.556
1,p_stand,38.036,-0.404,0.268,0.652
1,p_stand,38.086048,-0.352,0.542,0.736
1,p_stand,38.136904,-0.142,0.55,0.888
1,p_stand,38.186952,-0.3,0.136,0.632
1,p_stand,38.237,-0.324,0.332,0.646
1,p_stand,38.287048,-0.41,0.44,0.734
1,p_stand,38.336904,-0.486,0.462,0.806
1,p_stand,38.386952,-0.468,0.304,0.758
1,p_stand,38.437,-0.494,0.158,0.83
1,p_stand,38.487048,-0.426,0.218,0.848
1,p_stand,38.536904,-0.398,0.192,0.898
1,p_stand,38.586952,-0.314,-0.084,1.086
1,p_stand,38.637,-0.448,0.272,1.032
1,p_stand,38.687048,-0.34,-0.042,1.016
1,p_stand,38.736904,-0.346,-0.104,0.972
1,p_stand,38.786952,-0.322,-0.018,1.07
1,unknown,38.837,-0.266,-0.088,1.054
1,unknown,38.887048,-0.174,-0.178,1.07
1,t_turn,38.936904,-0.208,-0.228,1.12
1,t_turn,38.986952,-0.084,-0.048,1.008
1,t_turn,39.037,-0.026,-0.226,0.984
1,t_turn,39.087048,0.006,-0.4,1.052
1,t_turn,39.137904,0.056,-0.292,0.992
1,t_turn,39.187952,0.162,-0.43,0.95
1,t_turn,39.238,0.162,-0.616,0.846
1,t_turn,39.288048,0.286,-0.606,0.962
1,t_turn,39.337904,0.27,-0.578,0.83
1,t_turn,39.387952,0.422,-0.69,0.814
1,t_turn,39.438,0.456,-0.77,0.758
1,t_turn,39.488048,0.434,-0.642,0.752
1,t_turn,39.537904,0.494,-0.736,0.672
1,t_turn,39.587952,0.62,-0.618,0.672
1,t_turn,39.638,0.582,-0.574,0.58
1,t_turn,39.688048,0.704,-0.676,0.536
1,t_turn,39.737904,0.652,-0.51,0.492
1,t_turn,39.787952,0.718,-0.398,0.464
1,t_turn,39.838,0.718,-0.41,0.48
1,t_turn,39.888048,0.848,-0.306,0.48
1,t_turn,39.937904,0.954,-0.344,0.482
1,t_turn,39.987952,0.998,-0.226,0.456
1,t_turn,40.038,1.016,-0.274,0.416
1,t_turn,40.088048,0.966,-0.212,0.418
1,t_turn,40.137904,0.952,-0.224,0.332
1,t_turn,40.187952,0.908,-0.146,0.32
1,t_turn,40.238,0.908,-0.064,0.27
1,t_turn,40.288048,0.92,-0.09,0.236
1,t_turn,40.538904,0.96,0.062,0.128
1,t_turn,40.588952,0.942,-0.046,0.118
1,t_turn,40.639,0.902,0.098,0.078
1,t_turn,40.689048,1.062,-0.056,0.054
1,t_turn,40.738904,1.042,-0.02,0.038
1,t_turn,40.788952,0.92,-0.128,0.07
1,t_turn,40.839,0.934,-0.082,0.078
1,t_turn,40.889048,1.03,-0.084,0.044
1,t_turn,40.938904,1.004,-0.25,0.102
1,t_turn,40.988952,0.974,-0.244,0.13
1,t_turn,41.039,1.03,-0.176,0.124
1,t_turn,41.089048,0.934,-0.21,0.118
1,unknown,41.138904,0.96,-0.288,0.112
1,unknown,41.188952,0.992,-0.264,0.102
1,unknown,41.239,0.944,-0.226,0.11
1,unknown,41.289048,0.978,-0.226,0.094
1,unknown,41.338904,0.944,-0.242,0.082
1,unknown,41.388952,0.952,-0.258,0.078
1,unknown,41.439,0.96,-0.248,0.062
1,p_stand,41.489048,0.91,-0.264,0.064
1,p_stand,41.539904,0.976,-0.25,0.06
1,p_stand,41.589952,1.002,-0.232,0.086
1,p_stand,41.64,0.888,-0.226,0.12
1,p_stand,41.690048,0.91,-0.208,0.112
1,p_stand,41.739904,0.984,-0.202,0.128
1,p_stand,41.789952,0.966,-0.24,0.128
1,p_stand,41.84,0.944,-0.212,0.15
1,p_stand,41.890048,0.918,-0.242,0.136
1,p_stand,41.939904,0.952,-0.28,0.142
1,p_stand,41.989952,0.946,-0.272,0.126
1,p_stand,42.04,0.948,-0.276,0.124
1,p_stand,42.090048,0.942,-0.288,0.126
1,p_stand,42.139904,0.942,-0.292,0.118
1,p_stand,42.189952,0.95,-0.308,0.124
1,p_stand,42.24,0.902,-0.28,0.108
1,p_stand,42.290048,0.95,-0.282,0.108
1,p_stand,42.339904,0.942,-0.276,0.112
1,p_stand,42.389952,0.962,-0.258,0.12
1,p_stand,42.44,0.96,-0.282,0.12
1,p_stand,42.490048,0.944,-0.264,0.124
1,p_stand,42.540904,0.956,-0.25,0.126
1,p_stand,42.590952,0.95,-0.248,0.14
1,p_stand,42.641,0.936,-0.258,0.128
1,p_stand,42.691048,0.952,-0.28,0.134
1,p_stand,42.740904,0.938,-0.282,0.13
1,p_stand,42.790952,0.956,-0.282,0.126
1,p_stand,42.841,0.944,-0.272,0.126
1,p_stand,42.891048,0.944,-0.272,0.12
1,p_stand,42.940904,0.944,-0.276,0.12
1,p_stand,42.990952,0.944,-0.258,0.116
1,p_stand,43.041,0.952,-0.266,0.12
1,p_stand,43.091048,0.934,-0.27,0.112
1,p_stand,43.140904,0.944,-0.264,0.124
1,p_stand,43.190952,0.95,-0.264,0.118
1,p_stand,43.241,0.944,-0.27,0.12
1,p_stand,43.291048,0.956,-0.26,0.12
1,p_stand,43.340904,0.958,-0.272,0.12
1,p_stand,43.390952,0.946,-0.266,0.132
1,p_stand,43.441,0.972,-0.266,0.128
1,p_stand,43.491048,0.942,-0.276,0.098
1,p_stand,43.541904,0.958,-0.282,0.13
1,p_stand,43.591952,0.966,-0.274,0.11
1,p_stand,43.642,0.944,-0.272,0.12
1,p_stand,43.692048,0.934,-0.264,0.134
1,p_stand,43.741904,0.93,-0.266,0.128
1,p_stand,43.791952,0.95,-0.266,0.118
1,p_stand,43.842,0.952,-0.254,0.136
1,p_stand,43.892048,0.952,-0.28,0.124
1,p_stand,43.941904,0.944,-0.25,0.13
1,p_stand,43.991952,0.958,-0.266,0.134
1,p_stand,44.042,0.946,-0.264,0.12
1,p_stand,44.092048,0.952,-0.254,0.126
1,p_stand,44.141904,0.956,-0.264,0.13
1,p_stand,44.191952,0.958,-0.256,0.124
1,p_stand,44.242,0.952,-0.256,0.128
1,p_stand,44.292048,0.944,-0.262,0.134
1,p_stand,44.341904,0.946,-0.266,0.124
1,p_stand,44.391952,0.95,-0.26,0.134
1,p_stand,44.442,0.942,-0.25,0.12
1,p_stand,44.492048,0.952,-0.258,0.134
1,p_stand,44.542904,0.94,-0.258,0.13
1,p_stand,44.592952,0.944,-0.25,0.13
1,p_stand,44.643,0.95,-0.252,0.126
1,p_stand,44.693048,0.934,-0.254,0.134
1,p_stand,44.742904,0.958,-0.254,0.13
1,p_stand,44.792952,0.952,-0.242,0.128
1,p_stand,44.843,0.93,-0.242,0.12
1,p_stand,44.893048,0.946,-0.25,0.136
1,p_stand,44.942904,0.95,-0.25,0.14
1,p_stand,44.992952,0.956,-0.258,0.128
1,p_stand,45.043,0.952,-0.25,0.134
1,p_stand,45.093048,0.962,-0.266,0.13
1,p_stand,45.142904,0.952,-0.25,0.118
1,p_stand,45.192952,0.958,-0.25,0.128
1,p_stand,45.243,0.95,-0.258,0.128
1,p_stand,45.293048,0.958,-0.254,0.126
1,p_stand,45.542904,0.946,-0.25,0.128
1,p_stand,45.592952,0.952,-0.258,0.13
1,p_stand,45.643,0.946,-0.248,0.14
1,p_stand,45.693048,0.952,-0.258,0.14
1,p_stand,45.743904,0.958,-0.264,0.126
1,p_stand,45.793952,0.944,-0.262,0.128
1,p_stand,45.844,0.952,-0.25,0.134
1,p_stand,45.894048,0.926,-0.264,0.124
1,p_stand,45.943904,0.96,-0.264,0.134
1,p_stand,45.993952,0.952,-0.262,0.134
1,p_stand,46.044,0.952,-0.254,0.114
1,p_stand,46.094048,0.958,-0.264,0.126
1,p_stand,46.143904,0.952,-0.26,0.132
1,p_stand,46.193952,0.94,-0.254,0.126
1,p_stand,46.244,0.952,-0.25,0.128
1,p_stand,46.294048,0.952,-0.264,0.128
1,p_stand,46.744904,0.952,-0.272,0.134
1,p_stand,46.794952,0.92,-0.27,0.108
1,p_stand,46.845,0.946,-0.25,0.12
1,p_stand,46.895048,0.944,-0.242,0.142
1,p_stand,46.944904,0.938,-0.248,0.13
1,p_stand,46.994952,0.952,-0.254,0.13
1,p_stand,47.045,0.952,-0.258,0.116
1,p_stand,47.095048,0.964,-0.244,0.112
1,p_stand,47.144904,0.952,-0.254,0.112
1,p_stand,47.194952,0.944,-0.258,0.12
1,p_stand,47.245,0.958,-0.256,0.124
1,p_stand,47.295048,0.946,-0.242,0.118
1,p_stand,47.344904,0.946,-0.248,0.126
1,p_stand,47.394952,0.952,-0.238,0.11
1,p_stand,47.445,0.952,-0.232,0.118
1,p_stand,47.495048,0.942,-0.242,0.12
1,p_stand,47.544904,0.956,-0.24,0.114
1,p_stand,47.594952,0.956,-0.232,0.124
1,p_stand,47.645,0.952,-0.242,0.124
1,p_stand,47.695048,0.956,-0.244,0.14
1,p_stand,47.745904,0.944,-0.244,0.124
1,p_stand,47.795952,0.952,-0.242,0.12
1,p_stand,47.846,0.956,-0.248,0.12
1,p_stand,47.896048,0.952,-0.254,0.136
1,p_stand,47.945904,0.966,-0.25,0.112
1,p_stand,47.995952,0.944,-0.242,0.132
1,p_stand,48.046,0.94,-0.234,0.12
1,p_stand,48.096048,0.952,-0.258,0.14
1,p_stand,48.145904,0.958,-0.258,0.12
1,p_stand,48.195952,0.95,-0.26,0.14
1,p_stand,48.246,0.95,-0.25,0.12
1,p_stand,48.296048,0.956,-0.25,0.116
1,p_stand,48.345904,0.95,-0.258,0.116
1,p_stand,48.395952,0.96,-0.242,0.12
1,p_stand,48.446,0.914,-0.26,0.12
1,p_stand,48.496048,0.93,-0.26,0.124
1,p_stand,48.545904,0.966,-0.24,0.12
1,p_stand,48.595952,0.96,-0.272,0.118
1,p_stand,48.646,0.956,-0.244,0.124
1,p_stand,48.696048,0.958,-0.242,0.114
1,p_stand,48.746904,0.944,-0.248,0.128
1,p_stand,48.796952,0.96,-0.234,0.112
1,p_stand,48.847,0.96,-0.264,0.124
1,p_stand,48.897048,0.956,-0.234,0.124
1,p_stand,48.946904,0.952,-0.25,0.126
1,p_stand,48.996952,0.958,-0.236,0.118
1,p_stand,49.047,0.958,-0.242,0.112
1,p_stand,49.097048,0.952,-0.242,0.126
1,p_stand,49.146904,0.96,-0.246,0.118
1,p_stand,49.196952,0.952,-0.264,0.128
1,p_stand,49.247,0.952,-0.244,0.118
1,p_stand,49.297048,0.952,-0.256,0.112
1,p_stand,49.346904,0.95,-0.25,0.112
1,p_stand,49.396952,0.952,-0.24,0.108
1,p_stand,49.447,0.944,-0.242,0.124
1,p_stand,49.497048,0.956,-0.244,0.114
1,p_stand,49.546904,0.956,-0.242,0.108
1,p_stand,49.596952,0.96,-0.242,0.108
1,p_stand,49.647,0.956,-0.25,0.126
1,p_stand,49.697048,0.952,-0.248,0.112
1,p_stand,49.747904,0.946,-0.24,0.11
1,p_stand,49.797952,0.956,-0.24,0.128
1,p_stand,49.848,0.96,-0.238,0.12
1,p_stand,49.898048,0.95,-0.234,0.118
1,p_stand,49.947904,0.94,-0.238,0.12
1,p_stand,49.997952,0.952,-0.234,0.098
1,p_stand,50.048,0.962,-0.244,0.11
1,p_stand,50.098048,0.96,-0.238,0.134
1,p_stand,50.147904,0.934,-0.248,0.112
1,p_stand,50.197952,0.962,-0.258,0.126
1,p_stand,50.248,0.96,-0.25,0.13
1,p_stand,50.298048,0.956,-0.25,0.126
1,p_stand,50.347904,0.952,-0.25,0.112
1,p_stand,50.397952,0.966,-0.256,0.096
1,p_stand,50.448,0.952,-0.242,0.126
1,p_stand,50.498048,0.952,-0.232,0.118
1,p_stand,50.547904,0.94,-0.25,0.114
1,p_stand,50.597952,0.95,-0.238,0.13
1,p_stand,50.648,0.962,-0.24,0.12
1,p_stand,50.698048,0.952,-0.244,0.12
1,p_stand,50.747904,0.956,-0.24,0.12
1,p_stand,50.797952,0.958,-0.262,0.12
1,p_stand,50.848,0.966,-0.254,0.12
1,p_stand,50.898048,0.95,-0.26,0.124
1,p_stand,50.948904,0.94,-0.238,0.124
1,p_stand,50.998952,0.956,-0.242,0.112
1,p_stand,51.049,0.96,-0.238,0.126
1,p_stand,51.099048,0.952,-0.226,0.14
1,p_stand,51.148904,0.944,-0.226,0.128
1,p_stand,51.198952,0.976,-0.242,0.142
1,p_stand,51.249,0.946,-0.242,0.152
1,p_stand,51.299048,0.886,-0.204,0.134
1,p_stand,51.348904,0.912,-0.226,0.088
1,p_stand,51.398952,1.048,-0.242,0.056
1,p_stand,51.449,1.016,-0.238,0.06
1,p_stand,51.499048,0.912,-0.244,0.084
1,p_stand,51.548904,0.93,-0.244,0.088
1,p_stand,51.598952,0.944,-0.264,0.11
1,p_stand,51.649,0.952,-0.248,0.092
1,p_stand,51.699048,0.944,-0.264,0.098
1,p_stand,51.748904,0.886,-0.258,0.076
1,p_stand,51.798952,0.976,-0.25,0.078
1,p_stand,51.849,0.966,-0.242,0.086
1,p_stand,51.899048,1.016,-0.292,0.088
1,p_stand,51.949904,0.988,-0.264,0.118
1,p_stand,51.999952,0.886,-0.242,0.156
1,p_stand,52.05,0.966,-0.194,0.14
1,p_stand,52.100048,1.004,-0.186,0.136
1,p_stand,52.149904,0.982,-0.176,0.16
1,p_stand,52.199952,0.94,-0.152,0.134
1,p_stand,52.25,0.926,-0.16,0.148
1,p_stand,52.300048,0.92,-0.16,0.184
1,p_stand,52.349904,0.956,-0.148,0.192
1,p_stand,52.399952,0.998,-0.232,0.214
1,p_stand,52.45,0.956,-0.25,0.198
1,p_stand,52.500048,0.972,-0.244,0.162
1,p_stand,52.549904,0.934,-0.264,0.14
1,p_stand,52.599952,0.96,-0.28,0.126
1,p_stand,52.65,0.93,-0.298,0.11
1,p_stand,52.700048,0.946,-0.312,0.134
1,p_stand,52.749904,0.928,-0.306,0.14
1,p_stand,52.799952,0.944,-0.288,0.156
1,p_stand,52.85,0.96,-0.308,0.148
1,p_stand,52.900048,0.944,-0.26,0.166
1,p_stand,52.950904,0.952,-0.26,0.176
1,p_stand,53.000952,0.99,-0.272,0.172
1,p_stand,53.051,0.974,-0.244,0.174
1,p_stand,53.101048,0.992,-0.232,0.176
1,p_stand,53.150904,0.946,-0.202,0.178
1,p_stand,53.200952,0.93,-0.218,0.19
1,p_stand,53.251,0.95,-0.218,0.188
1,p_stand,53.301048,0.934,-0.208,0.18
1,p_stand,53.350904,0.93,-0.238,0.184
1,p_stand,53.400952,0.936,-0.222,0.178
1,p_stand,53.451,0.966,-0.222,0.192
1,p_stand,53.501048,0.95,-0.242,0.192
1,p_stand,53.550904,0.946,-0.242,0.224
1,p_stand,53.600952,0.924,-0.25,0.216
1,p_stand,53.651,0.942,-0.264,0.206
1,p_stand,53.701048,1.032,-0.24,0.178
1,p_stand,53.750904,0.958,-0.212,0.168
1,p_stand,53.800952,0.924,-0.194,0.176
1,p_stand,53.851,0.928,-0.196,0.188
1,p_stand,53.901048,0.984,-0.178,0.166
1,p_stand,53.951904,0.924,-0.18,0.192
1,p_stand,54.001952,0.934,-0.174,0.164
1,p_stand,54.052,0.944,-0.154,0.158
1,p_stand,54.102048,0.944,-0.13,0.158
1,p_stand,54.151904,0.942,-0.114,0.134
1,p_stand,54.201952,0.94,-0.05,0.136
1,p_stand,54.252,0.92,-0.026,0.11
1,p_stand,54.302048,0.936,0.006,0.11
1,p_stand,54.351904,0.988,0.034,0.102
1,p_stand,54.401952,0.974,0.056,0.092
1,p_stand,54.452,1.038,0.098,0.116
1,p_stand,54.502048,1.01,0.134,0.112
1,p_stand,54.551904,0.992,0.176,0.098
1,p_stand,54.601952,0.998,0.198,0.048
1,p_stand,54.652,0.984,0.23,0.062
1,p_stand,54.702048,0.93,0.262,0.024
1,p_stand,54.751904,0.936,0.28,0.028
1,,54.801952,0.91,0.288,0.018
1,,54.852,0.91,0.374,0.004
1,,54.902048,0.878,0.398,0.012
1,,54.952904,0.846,0.456,-0.008
1,,55.002952,0.816,0.454,-0.008
1,,55.053,0.808,0.472,-0.05
1,t_bend,55.103048,0.848,0.524,-0.05
1,t_bend,55.152904,0.814,0.552,-0.028
1,t_bend,55.202952,0.796,0.544,-0.032
1,t_bend,55.253,0.782,0.594,-0.036
1,t_bend,55.303048,0.76,0.584,-0.032
1,t_bend,55.352904,0.792,0.624,-0.032
1,t_bend,55.402952,0.776,0.624,-0.042
1,t_bend,55.453,0.752,0.63,-0.046
1,t_bend,55.503048,0.766,0.664,-0.064
1,t_bend,55.552904,0.744,0.654,-0.036
1,t_bend,55.602952,0.728,0.656,-0.05
1,t_bend,55.653,0.732,0.646,-0.03
1,t_bend,55.703048,0.718,0.66,-0.024
1,t_bend,55.752904,0.702,0.662,-0.036
1,t_bend,55.802952,0.704,0.658,-0.05
1,t_bend,55.853,0.656,0.626,-0.058
1,t_bend,55.903048,0.67,0.664,-0.052
1,t_bend,55.952904,0.706,0.672,-0.066
1,t_bend,56.002952,0.696,0.654,-0.046
1,t_bend,56.053,0.702,0.672,-0.032
1,t_bend,56.103048,0.702,0.67,-0.052
1,t_bend,56.153904,0.704,0.688,-0.04
1,t_bend,56.203952,0.704,0.664,-0.032
1,t_bend,56.254,0.688,0.674,-0.05
1,t_bend,56.304048,0.7,0.678,-0.046
1,t_bend,56.353904,0.718,0.67,-0.026
1,t_bend,56.403952,0.686,0.648,-0.026
1,t_bend,56.454,0.688,0.64,-0.024
1,unknown,56.504048,0.698,0.658,-0.016
1,unknown,56.553904,0.712,0.672,-0.016
1,unknown,56.603952,0.716,0.678,-0.026
1,unknown,56.654,0.696,0.68,-0.026
1,unknown,56.704048,0.706,0.674,-0.03
1,unknown,56.753904,0.688,0.688,-0.024
1,unknown,56.803952,0.686,0.674,-0.016
1,unknown,56.854,0.696,0.66,-0.024
1,p_bent,56.904048,0.678,0.678,-0.002
1,p_bent,56.953904,0.7,0.678,-0.034
1,p_bent,57.003952,0.7,0.672,-0.034
1,p_bent,57.054,0.702,0.662,-0.026
1,p_bent,57.104048,0.688,0.672,-0.034
1,p_bent,57.154904,0.766,0.622,-0.042
1,p_bent,57.204952,0.71,0.656,-0.048
1,p_bent,57.255,0.718,0.664,-0.04
1,p_bent,57.305048,0.732,0.66,-0.04
1,p_bent,57.354904,0.732,0.646,-0.026
1,p_bent,57.404952,0.722,0.636,-0.026
1,p_bent,57.455,0.728,0.646,-0.028
1,p_bent,57.505048,0.736,0.638,-0.026
1,p_bent,57.554904,0.722,0.63,-0.026
1,p_bent,57.604952,0.734,0.64,-0.03
